1714.818359	19.509159
1713.839844	-40.548847
1712.861328	29.298714
1711.882813	20.707767
1710.903320	-19.694185
1709.924805	33.122425
1708.945313	14.901854
1707.965820	26.143955
1706.985352	-6.661687
1706.005859	-32.055828
1705.025391	-30.456945
1704.044922	-41.053024
1703.064453	-5.094758
1702.083984	-42.522480
1701.103516	25.311861
1700.122070	7.542802
1699.140625	31.394659
1698.159180	11.260715
1697.177734	-1.496631
1696.195313	-6.883821
1695.212891	36.634583
1694.230469	11.757338
1693.248047	30.884924
1692.265625	-1.253565
1691.282227	-40.679577
1690.299805	-19.039322
1689.316406	-2.268587
1688.333008	-5.006397
1687.348633	-17.484211
1686.365234	9.084031
1685.380859	30.777941
1684.396484	-32.857567
1683.412109	15.671668
1682.426758	22.759356
1681.441406	24.977835
1680.457031	-55.625366
1679.471680	-24.156561
1678.485352	-31.659922
1677.500000	16.834225
1676.513672	-19.885107
1675.527344	4.245533
1674.541016	21.061600
1673.554688	-3.489569
1672.567383	20.601002
1671.581055	-30.706364
1670.593750	51.700939
1669.606445	14.964569
1668.618164	55.987553
1667.630859	38.667625
1666.642578	-15.100015
1665.654297	42.844166
1664.666016	13.333231
1663.676758	15.366649
1662.688477	24.653582
1661.699219	19.348873
1660.709961	28.571764
1659.720703	23.205788
1658.730469	27.507452
1657.740234	34.195930
1656.750977	48.116329
1655.759766	-5.866418
1654.769531	32.206734
1653.779297	-41.207226
1652.788086	1.625203
1651.796875	46.825184
1650.805664	65.341049
1649.814453	20.884010
1648.822266	19.971064
1647.830078	14.188119
1646.837891	30.147758
1645.845703	60.582195
1644.853516	47.453434
1643.860352	-59.976849
1642.867188	25.965359
1641.874023	-8.973322
1640.880859	-17.345589
1639.886719	-20.906580
1638.893555	26.226875
1637.899414	0.888195
1636.905273	-55.839096
1635.910156	-6.371882
1634.916016	-10.023930
1633.920898	61.093468
1632.925781	50.163521
1631.930664	24.757378
1630.935547	-22.347452
1629.939453	-33.288258
1628.943359	13.603265
1627.947266	7.461445
1626.951172	-13.137499
1625.954102	19.249506
1624.958008	-78.403992
1623.960938	6.937591
1622.963867	12.815889
1621.966797	-14.997497
1620.968750	-52.423080
1619.970703	-51.345722
1618.972656	17.069410
1617.974609	51.799728
1616.976563	-16.843246
1615.977539	-8.545689
1614.978516	-26.674583
1613.979492	29.684982
1612.980469	13.977160
1611.981445	10.294049
1610.981445	28.231583
1609.981445	62.977787
1608.981445	30.530529
1607.981445	-9.084376
1606.980469	-7.886402
1605.980469	7.720736
1604.979492	56.909595
1603.977539	-4.176260
1602.976563	52.229130
1601.974609	31.953369
1600.973633	-9.849612
1599.971680	-39.632999
1598.968750	31.202902
1597.966797	-22.462294
1596.963867	2.918048
1595.960938	9.171356
1594.958008	39.378002
1593.955078	-14.128894
1592.951172	-10.185599
1591.948242	51.171974
1590.944336	24.070768
1589.940430	13.736305
1588.935547	27.325697
1587.930664	12.260459
1586.926758	25.887560
1585.921875	-41.671028
1584.916016	48.406151
1583.911133	31.039366
1582.905273	4.149591
1581.899414	-1.237168
1580.893555	2.936137
1579.887695	42.899525
1578.880859	70.935211
1577.874023	20.292887
1576.867188	26.891354
1575.860352	31.113827
1574.853516	9.134112
1573.845703	10.993134
1572.837891	-20.485012
1571.830078	67.114563
1570.822266	-38.151642
1569.813477	-45.783035
1568.804688	-8.194625
1567.795898	43.654881
1566.787109	43.153088
1565.778320	14.113809
1564.768555	39.771347
1563.758789	51.153240
1562.749023	-18.278444
1561.739258	23.993658
1560.729492	28.232698
1559.718750	-12.663841
1558.708008	-10.806836
1557.697266	88.380402
1556.685547	61.714325
1555.674805	94.377640
1554.663086	51.092106
1553.651367	74.231789
1552.639648	9.599021
1551.626953	-38.423141
1550.614258	22.607464
1549.602539	-11.207583
1548.588867	9.474270
1547.576172	-12.514133
1546.562500	31.807402
1545.549805	12.151932
